"Date","Open","High","Low","Close","Adj.Close","Volume"
2022-09-02,3489,3489,3425,3431.050049,3364.952637,740821
2022-09-03,NA,NA,NA,3431.050049,NA,NA
2022-09-04,NA,NA,NA,3431.050049,NA,NA
2022-09-05,3425.050049,3450,3405.550049,3424.800049,3358.822998,518438
2022-09-06,3420,3434.550049,3384,3395.25,3329.842285,540937
2022-09-07,3392,3435,3385.949951,3400.350098,3334.844238,682921
2022-09-08,3450,3484.649902,3427.399902,3450.149902,3383.68457,1143090
2022-09-09,3483.699951,3483.699951,3433.449951,3441.850098,3375.544678,702805
2022-09-10,NA,NA,NA,3441.850098,NA,NA
2022-09-11,NA,NA,NA,3441.850098,NA,NA
2022-09-12,3441.850098,3453.649902,3423,3432.199951,3366.080322,641280
2022-09-13,3432,3459,3414.649902,3422.199951,3356.272949,776044
2022-09-14,3380,3448.5,3380,3438.949951,3372.700684,816678
2022-09-15,3440,3458.75,3389.100098,3395.399902,3329.989258,590182
2022-09-16,3412.399902,3420,3309.550049,3322.550049,3258.542969,1598265
2022-09-17,NA,NA,NA,3322.550049,NA,NA
2022-09-18,NA,NA,NA,3322.550049,NA,NA
2022-09-19,3320.649902,3342.100098,3231.300049,3316.25,3252.364258,1013563
2022-09-20,3335.600098,3410,3334,3393.199951,3327.831787,708184
2022-09-21,3405,3424.899902,3348,3356.050049,3291.397705,605378
2022-09-22,3356.050049,3440,3315.649902,3436,3369.807373,829396
2022-09-23,3435,3437.949951,3382.699951,3395.25,3329.842285,513370
2022-09-24,NA,NA,NA,3395.25,NA,NA
2022-09-25,NA,NA,NA,3395.25,NA,NA
2022-09-26,3370,3468,3354,3438.050049,3371.817627,1429914
2022-09-27,3454.850098,3500,3431.050049,3470.649902,3403.789795,1455383
2022-09-28,3451,3582.899902,3420,3570.649902,3501.863525,1843428
2022-09-29,3563.449951,3563.449951,3372.399902,3384.800049,3319.59375,2624894
2022-09-30,3402,3411.899902,3285.25,3342.449951,3278.059326,2159720
2022-10-01,NA,NA,NA,3342.449951,NA,NA
2022-10-02,NA,NA,NA,3342.449951,NA,NA
2022-10-03,3348,3352.5,3285.75,3302.899902,3239.27124,934543
2022-10-04,3330,3368.350098,3312.050049,3337.75,3273.449951,994382
2022-10-05,NA,NA,NA,3337.75,NA,NA
2022-10-06,3337.75,3366.75,3311.699951,3328.949951,3264.81958,922770
2022-10-07,3318,3359.600098,3287.25,3343.699951,3279.285645,774544
2022-10-08,NA,NA,NA,3343.699951,NA,NA
2022-10-09,NA,NA,NA,3343.699951,NA,NA
2022-10-10,3280,3299,3260.199951,3277.949951,3214.802002,734377
2022-10-11,3290.5,3360,3274,3298.699951,3235.152344,1411316
2022-10-12,3335,3339.5,3206,3248.199951,3185.625,1812549
2022-10-13,3230.100098,3258.199951,3193.899902,3209,3147.180176,779890
2022-10-14,3235,3246,3180,3185.5,3124.133057,845765
2022-10-15,NA,NA,NA,3185.5,NA,NA
2022-10-16,NA,NA,NA,3185.5,NA,NA
2022-10-17,3185.5,3218,3170.100098,3197.600098,3136.000244,1067773
2022-10-18,3218,3250,3212,3225.850098,3163.705811,1015424
2022-10-19,3242,3245.699951,3196.350098,3212.75,3150.85791,943543
2022-10-20,3198,3241.850098,3101.800049,3140.899902,3080.39209,2284352
2022-10-21,3140,3164.75,3072.649902,3092.399902,3032.826172,1738731
2022-10-22,NA,NA,NA,3092.399902,NA,NA
2022-10-23,NA,NA,NA,3092.399902,NA,NA
2022-10-24,3150,3159,3116,3121.649902,3061.512939,178709
2022-10-25,3134,3135,3079.899902,3084.899902,3025.471191,1016316
2022-10-26,NA,NA,NA,3084.899902,NA,NA
2022-10-27,3123,3123,3033,3043.449951,2984.81958,2005709
2022-10-28,3058.699951,3071.600098,3040,3053.399902,2994.577881,715736
2022-10-29,NA,NA,NA,3053.399902,NA,NA
2022-10-30,NA,NA,NA,3053.399902,NA,NA
2022-10-31,3082,3113,3061.050049,3107.699951,3052.22998,814364
2022-11-01,3110.5,3164.399902,3110.5,3159.399902,3103.00708,939335
2022-11-02,3158,3159.949951,3122.100098,3131.899902,3075.997803,787012
2022-11-03,3105,3148.75,3105,3141.300049,3085.230225,563798
2022-11-04,3148,3185,3125.899902,3181.350098,3124.56543,609757
2022-11-05,NA,NA,NA,3181.350098,NA,NA
2022-11-06,NA,NA,NA,3181.350098,NA,NA
2022-11-07,3186,3198,3097.449951,3103.550049,3048.154297,1669943
2022-11-08,NA,NA,NA,3103.550049,NA,NA
2022-11-09,3146,3146,3080,3086.5,3031.408447,1391333
2022-11-10,3086,3086,3033.5,3045.149902,2990.796631,1375007
2022-11-11,3090.699951,3098,3048,3055.399902,3000.863525,810288
2022-11-12,NA,NA,NA,3055.399902,NA,NA
2022-11-13,NA,NA,NA,3055.399902,NA,NA
2022-11-14,3056,3077.949951,3041.050049,3053.199951,2998.702637,811702
2022-11-15,3068.5,3095,3042,3079.300049,3024.337158,873840
2022-11-16,3079.300049,3093,3051,3083.050049,3028.020264,770953
2022-11-17,3092,3096.550049,3060,3071.600098,3016.774414,706271
2022-11-18,3095,3114.850098,3055.75,3095.5,3040.247803,1258576
2022-11-19,NA,NA,NA,3095.5,NA,NA
2022-11-20,NA,NA,NA,3095.5,NA,NA
2022-11-21,3105,3110.350098,3066.199951,3095.300049,3040.051514,612194
2022-11-22,3104,3119.5,3072.300049,3103.850098,3048.448975,764079
2022-11-23,3111,3114.800049,3090,3100.800049,3045.453369,488341
2022-11-24,3117.949951,3120.25,3092,3115.300049,3059.694336,571872
2022-11-25,3115.300049,3119.800049,3075.25,3108.149902,3052.672119,898769
2022-11-26,NA,NA,NA,3108.149902,NA,NA
2022-11-27,NA,NA,NA,3108.149902,NA,NA
2022-11-28,3108.149902,3159,3096.699951,3151.199951,3094.953613,914689
2022-11-29,3157,3169,3127.149902,3135.050049,3079.092041,877720
2022-11-30,3139.899902,3199.949951,3133.300049,3175.149902,3118.476074,2547283
2022-12-01,3191,3197,3161.25,3179.350098,3122.601318,761717
2022-12-02,3173.149902,3174.300049,3134,3143.449951,3087.342041,932259
2022-12-03,NA,NA,NA,3143.449951,NA,NA
2022-12-04,NA,NA,NA,3143.449951,NA,NA
2022-12-05,3130,3168.699951,3112.5,3156.899902,3100.551758,926122
2022-12-06,3125,3169,3125,3161.699951,3105.266113,958365
2022-12-07,3180,3234.699951,3176.399902,3226.5,3168.909424,1832282
2022-12-08,3230,3240.899902,3202.649902,3221.449951,3163.949707,851312
2022-12-09,3235,3242.350098,3206,3226.949951,3169.351318,847879
2022-12-10,NA,NA,NA,3226.949951,NA,NA
2022-12-11,NA,NA,NA,3226.949951,NA,NA
2022-12-12,3227,3230,3141.899902,3166.350098,3109.833252,1323816
2022-12-13,3185,3185,3142.649902,3178.5,3121.766357,886601
2022-12-14,3179,3195,3125,3145.949951,3089.797119,1103870
2022-12-15,3142,3161.199951,3116.699951,3130.600098,3074.721436,799124
2022-12-16,3115,3117,3050.300049,3055.899902,3001.354492,1192821
2022-12-17,NA,NA,NA,3055.899902,NA,NA
2022-12-18,NA,NA,NA,3055.899902,NA,NA
2022-12-19,3062,3088,3041,3080.949951,3025.957275,655594
2022-12-20,3075.050049,3088.649902,3018,3082.149902,3027.13623,739257
2022-12-21,3085,3112.449951,3050.050049,3069.649902,3014.859131,616324
2022-12-22,3074,3093.5,3038.050049,3088.550049,3033.421875,663202
2022-12-23,3078.949951,3086.850098,3036,3057.899902,3003.318848,1230858
2022-12-24,NA,NA,NA,3057.899902,NA,NA
2022-12-25,NA,NA,NA,3057.899902,NA,NA
2022-12-26,3057.899902,3071.899902,3028.800049,3056.050049,3001.501953,536884
2022-12-27,3060,3129,3056.300049,3112.600098,3057.04248,729041
2022-12-28,3109.949951,3143.800049,3105,3123.699951,3067.944336,972274
2022-12-29,3101,3125,3092.550049,3115.149902,3059.546875,596265
2022-12-30,3130.75,3130.75,3071.300049,3087.899902,3032.783447,836220
2022-12-31,NA,NA,NA,3087.899902,NA,NA
2023-01-01,NA,NA,NA,3087.899902,NA,NA
2023-01-02,3087.899902,3087.899902,3021,3047.25,2992.859131,1015990
2023-01-03,3047,3059.949951,3025,3028.25,2974.198242,860367
2023-01-04,3035,3050,3001.550049,3016.850098,2963.001709,836382
2023-01-05,3039.550049,3046.600098,2995.399902,3004.350098,2950.724854,1113920
2023-01-06,3010,3023.5,2952,2978.399902,2925.237793,1045526
2023-01-07,NA,NA,NA,2978.399902,NA,NA
2023-01-08,NA,NA,NA,2978.399902,NA,NA
2023-01-09,2993.300049,3017.649902,2951,2984.149902,2930.885254,808263
2023-01-10,2984.149902,2985,2952.199951,2960.350098,2907.510254,864325
2023-01-11,2974.899902,2974.899902,2935,2940.399902,2887.916016,890426
2023-01-12,2939,2939.850098,2896,2915.949951,2863.902832,1558620
2023-01-13,2925,2925,2871.75,2909.149902,2857.223633,1507864
2023-01-14,NA,NA,NA,2909.149902,NA,NA
2023-01-15,NA,NA,NA,2909.149902,NA,NA
2023-01-16,2925,2929.600098,2896,2916.050049,2864.000977,644073
2023-01-17,2925,2944.850098,2911.149902,2940.899902,2888.407471,716489
2023-01-18,2947.949951,2960,2929.350098,2945.25,2892.679688,893808
2023-01-19,2954.899902,2973.600098,2843.600098,2866.149902,2814.991455,2379947
2023-01-20,2848,2848,2781,2787.800049,2738.040283,3171005
2023-01-21,NA,NA,NA,2787.800049,NA,NA
2023-01-22,NA,NA,NA,2787.800049,NA,NA
2023-01-23,2800,2800,2767.850098,2784.449951,2734.749512,1402260
2023-01-24,2795,2827.100098,2784.449951,2810.600098,2760.433105,1061471
2023-01-25,2810.899902,2811,2767.100098,2775,2725.468506,857953
2023-01-26,NA,NA,NA,2775,NA,NA
2023-01-27,2766.600098,2772.850098,2685.850098,2722.649902,2674.052979,1801498
2023-01-28,NA,NA,NA,2722.649902,NA,NA
2023-01-29,NA,NA,NA,2722.649902,NA,NA
2023-01-30,2724,2776,2696.25,2766.199951,2716.825439,1171912
2023-01-31,2760,2779.949951,2718.050049,2725.850098,2677.196045,1961805
2023-02-01,2749.800049,2778,2704.800049,2743.75,2694.776123,1176872
2023-02-02,2741,2741,2694,2705.649902,2657.356201,1308570
2023-02-03,2705.649902,2763.899902,2700,2760.399902,2711.128906,1278409
2023-02-04,NA,NA,NA,2760.399902,NA,NA
2023-02-05,NA,NA,NA,2760.399902,NA,NA
2023-02-06,2760.399902,2765,2718,2754.199951,2705.039795,1120284
2023-02-07,2762,2774.5,2748.149902,2758.050049,2708.821289,732250
2023-02-08,2768,2784,2744.300049,2765.600098,2716.236328,811956
2023-02-09,2781.949951,2820.350098,2766.149902,2814.600098,2764.361816,946372
2023-02-10,2830,2830.949951,2793,2804.600098,2754.540283,700072
2023-02-11,NA,NA,NA,2804.600098,NA,NA
2023-02-12,NA,NA,NA,2804.600098,NA,NA
2023-02-13,2814.5,2829,2780,2790.75,2740.937256,467228
2023-02-14,2804.75,2804.75,2765,2777,2727.432861,524746
2023-02-15,2777,2798.300049,2754,2786.149902,2736.419434,817717
2023-02-16,2797,2834.350098,2790.100098,2805.949951,2755.865967,788964
2023-02-17,2802.949951,2845.850098,2785.5,2833.600098,2783.022705,840526
2023-02-18,NA,NA,NA,2833.600098,NA,NA
2023-02-19,NA,NA,NA,2833.600098,NA,NA
2023-02-20,2845,2852,2812.100098,2825.550049,2775.116211,646218
2023-02-21,2837,2838.699951,2805,2817.100098,2766.816895,631934
2023-02-22,2809.949951,2813.949951,2780,2795.949951,2746.044434,580270
2023-02-23,2805,2805.550049,2700.100098,2705.949951,2657.651123,1790570
2023-02-24,2712.100098,2762,2710,2738.5,2689.619873,1429040
2023-02-25,NA,NA,NA,2738.5,NA,NA
2023-02-26,NA,NA,NA,2738.5,NA,NA
2023-02-27,2740.399902,2758.649902,2725.050049,2749.899902,2700.816406,561317
2023-02-28,2750,2839,2727.449951,2828.800049,2778.30835,1815923
2023-03-01,2828,2853.300049,2816.050049,2840.899902,2790.192383,816598
2023-03-02,2831,2849,2811,2833.899902,2783.316895,604523
2023-03-03,2837.050049,2852,2810.649902,2828.850098,2778.357666,679295
2023-03-04,NA,NA,NA,2828.850098,NA,NA
2023-03-05,NA,NA,NA,2828.850098,NA,NA
2023-03-06,2843,2884,2830.25,2864.550049,2813.420166,1050267
2023-03-07,NA,NA,NA,2864.550049,NA,NA
2023-03-08,2870,2870,2827,2859.550049,2808.509277,580250
2023-03-09,2862,2872.449951,2836.850098,2853.550049,2802.616455,774224
2023-03-10,2844,2844,2807,2830.199951,2779.683105,489978
2023-03-11,NA,NA,NA,2830.199951,NA,NA
2023-03-12,NA,NA,NA,2830.199951,NA,NA
2023-03-13,2823.5,2849.449951,2772.199951,2784.199951,2734.50415,813217
2023-03-14,2782.949951,2786.949951,2740.050049,2745.600098,2696.593262,1060450
2023-03-15,2772.199951,2866.350098,2765.199951,2827.399902,2776.933105,2170346
2023-03-16,2850,2900,2828.699951,2893.25,2841.60791,1755487
2023-03-17,2923.949951,2923.949951,2855.050049,2862.649902,2811.553711,1848073
2023-03-18,NA,NA,NA,2862.649902,NA,NA
2023-03-19,NA,NA,NA,2862.649902,NA,NA
2023-03-20,2915,2915,2831.050049,2855.149902,2804.187744,1074367
2023-03-21,2858.149902,2887,2835,2839.100098,2788.424316,691891
2023-03-22,2825,2853.149902,2814.850098,2839.850098,2789.161133,731807
2023-03-23,2817.100098,2823,2767.75,2797.800049,2747.861572,1016581
2023-03-24,2797.800049,2815.649902,2772.850098,2798.5,2748.548828,784111
2023-03-25,NA,NA,NA,2798.5,NA,NA
2023-03-26,NA,NA,NA,2798.5,NA,NA
2023-03-27,2798.5,2820,2786.5,2803.75,2753.705322,791560
2023-03-28,2791,2810.600098,2765,2784.449951,2734.749512,558581
2023-03-29,2784.449951,2793.75,2755,2770.5,2721.048828,1087648
2023-03-30,NA,NA,NA,2770.5,NA,NA
2023-03-31,2756.050049,2775,2747.5,2761.649902,2712.356689,1967803
2023-04-01,NA,NA,NA,2761.649902,NA,NA
2023-04-02,NA,NA,NA,2761.649902,NA,NA
2023-04-03,2746.949951,2781.649902,2708.649902,2777,2727.432861,1035295
2023-04-04,NA,NA,NA,2777,NA,NA
2023-04-05,2760,2811.550049,2752.25,2808.5,2758.370605,668643
2023-04-06,2807.449951,2825,2786.800049,2809.850098,2759.696289,627554
2023-04-07,NA,NA,NA,2809.850098,NA,NA
2023-04-08,NA,NA,NA,2809.850098,NA,NA
2023-04-09,NA,NA,NA,2809.850098,NA,NA
2023-04-10,2810,2810,2755.100098,2776.350098,2726.794434,1215461
2023-04-11,2790,2790,2750.050049,2753.800049,2704.646973,1246379
2023-04-12,2755.550049,2806.199951,2751,2786.75,2737.008789,2235399
2023-04-13,2786.699951,2813.300049,2782,2809.75,2759.598145,602597
2023-04-14,NA,NA,NA,2809.75,NA,NA
2023-04-15,NA,NA,NA,2809.75,NA,NA
2023-04-16,NA,NA,NA,2809.75,NA,NA
2023-04-17,2825,2845.600098,2806,2843.100098,2792.353027,754555
2023-04-18,2848,2858.449951,2830.100098,2854.600098,2803.647949,717724
2023-04-19,2836.350098,2852.699951,2800.649902,2809.699951,2759.549072,799624
2023-04-20,2820,2851,2813.149902,2843.850098,2793.0896,761101
2023-04-21,2847.100098,2887,2847.100098,2882.100098,2830.656738,894930
2023-04-22,NA,NA,NA,2882.100098,NA,NA
2023-04-23,NA,NA,NA,2882.100098,NA,NA
2023-04-24,2882.100098,2898,2852,2891.100098,2839.496338,782967
2023-04-25,2891.050049,2901.75,2864.149902,2898,2846.272949,636120
2023-04-26,2896.949951,2916.449951,2888.050049,2910,2858.058594,569221
2023-04-27,2915.5,2920,2893.850098,2899.949951,2848.187988,599461
2023-04-28,2919.949951,2919.949951,2846.600098,2902.350098,2850.54541,1080665
2023-04-29,NA,NA,NA,2902.350098,NA,NA
2023-04-30,NA,NA,NA,2902.350098,NA,NA
2023-05-01,NA,NA,NA,2902.350098,NA,NA
2023-05-02,2910.949951,2933.699951,2893,2899.550049,2847.79541,663800
2023-05-03,2918,2962.399902,2897,2929.699951,2877.407227,1237193
2023-05-04,2948,2986.149902,2922.149902,2982.850098,2929.608643,1008540
2023-05-05,2971,3025,2951.050049,3012.949951,2959.171143,1326561
2023-05-06,NA,NA,NA,3012.949951,NA,NA
2023-05-07,NA,NA,NA,3012.949951,NA,NA
2023-05-08,3015,3035.699951,2993,3019.449951,2965.555176,941879
2023-05-09,3016.050049,3074.800049,3010.75,3034.800049,2980.631592,1025850
2023-05-10,3042.949951,3057,3018.899902,3041.399902,2987.113281,751851
2023-05-11,3052.050049,3156.149902,3031.5,3139.75,3083.708008,3229605
2023-05-12,3139,3179.75,3086,3131.100098,3075.212402,1998170
2023-05-13,NA,NA,NA,3131.100098,NA,NA
2023-05-14,NA,NA,NA,3131.100098,NA,NA
2023-05-15,3134.199951,3168,3121.050049,3132,3076.096436,810281
2023-05-16,3132,3165.699951,3122.350098,3138.100098,3082.087646,822404
2023-05-17,3136,3147.949951,3075.550049,3092.449951,3037.252197,835371
2023-05-18,3105.649902,3125,3093.25,3109.050049,3053.556152,498067
2023-05-19,3124,3127.949951,3068.050049,3084.449951,3029.39502,633262
2023-05-20,NA,NA,NA,3084.449951,NA,NA
2023-05-21,NA,NA,NA,3084.449951,NA,NA
2023-05-22,3070,3105.600098,3046,3084.899902,3029.837158,659425
2023-05-23,3087,3127.949951,3085,3120.600098,3064.899902,581204
2023-05-24,3115,3133.149902,3098,3101.5,3046.140625,439465
2023-05-25,3101.5,3129,3086,3123.550049,3067.797119,500313
2023-05-26,3123,3136.949951,3111.75,3128.399902,3072.560303,568249
2023-05-27,NA,NA,NA,3128.399902,NA,NA
2023-05-28,NA,NA,NA,3128.399902,NA,NA
2023-05-29,3147.199951,3155,3116.050049,3137.399902,3081.399902,535712
2023-05-30,3146.899902,3155,3127.550049,3144.399902,3088.274902,506026
2023-05-31,3151.949951,3219.350098,3136.449951,3192.949951,3135.958496,2349066
2023-06-01,3235.350098,3249.899902,3207,3240.699951,3182.855957,1104861
2023-06-02,3239.399902,3249.949951,3219,3237.25,3179.467773,781973
2023-06-03,NA,NA,NA,3237.25,NA,NA
2023-06-04,NA,NA,NA,3237.25,NA,NA
2023-06-05,3239.949951,3239.949951,3195,3199.75,3142.636963,492565
2023-06-06,3207.75,3238.899902,3195,3212.75,3155.404785,577698
2023-06-07,3217,3229.25,3206.25,3224.800049,3167.239746,470038
2023-06-08,3220,3247,3193,3212.25,3154.914063,561161
2023-06-09,3209.800049,3238.899902,3168.550049,3180.550049,3144.582031,1239045
2023-06-10,NA,NA,NA,3180.550049,NA,NA
2023-06-11,NA,NA,NA,3180.550049,NA,NA
2023-06-12,3185.199951,3202.350098,3151.149902,3194.75,3158.621582,1029156
2023-06-13,3210,3272,3205.149902,3262.850098,3225.951416,1598821
2023-06-14,3265,3289.899902,3253,3270.199951,3233.218018,741615
2023-06-15,3276,3304,3273.350098,3294.350098,3257.095215,806994
2023-06-16,3291.75,3322,3286.550049,3316.850098,3279.340576,984671
2023-06-17,NA,NA,NA,3316.850098,NA,NA
2023-06-18,NA,NA,NA,3316.850098,NA,NA
2023-06-19,3318.850098,3344.949951,3303.25,3309.699951,3272.271484,516915
2023-06-20,3315,3326.850098,3277.100098,3318.699951,3281.169678,866290
2023-06-21,3318.699951,3333,3300,3316.100098,3278.599365,742456
2023-06-22,3325,3326.850098,3242.449951,3248.050049,3211.318604,871640
2023-06-23,3265,3304.149902,3253.050049,3297.699951,3260.407227,1260659
2023-06-24,NA,NA,NA,3297.699951,NA,NA
2023-06-25,NA,NA,NA,3297.699951,NA,NA
2023-06-26,3295,3315.350098,3271.399902,3308.149902,3270.73877,592801
2023-06-27,3275,3344.5,3273.350098,3326,3288.387207,914141
2023-06-28,3331,3355.25,3323.5,3348.25,3310.385498,713110
2023-06-29,NA,NA,NA,3348.25,NA,NA
2023-06-30,3353,3449.600098,3343.75,3362.050049,3324.029541,1436363
2023-07-01,NA,NA,NA,3362.050049,NA,NA
2023-07-02,NA,NA,NA,3362.050049,NA,NA
2023-07-03,3365,3379.949951,3337.199951,3358.699951,3320.717529,474224
2023-07-04,3358.699951,3387,3331,3347.699951,3309.841797,473663
2023-07-05,3351.350098,3400,3340.75,3374.399902,3336.239746,632406
2023-07-06,3410,3410,3367.800049,3399.399902,3360.957031,693995
2023-07-07,3385,3414,3337.149902,3343.699951,3305.886963,620761
2023-07-08,NA,NA,NA,3343.699951,NA,NA
2023-07-09,NA,NA,NA,3343.699951,NA,NA
2023-07-10,3345,3372.050049,3293.949951,3343.149902,3305.343262,548838
2023-07-11,3349.949951,3399.949951,3345,3392.550049,3354.18457,772158
2023-07-12,3408,3414.399902,3362.25,3406.75,3368.224121,1025127
2023-07-13,3425,3425,3384.350098,3398.550049,3360.116699,750126
2023-07-14,3398.550049,3439,3387,3429.75,3390.963867,832843
2023-07-15,NA,NA,NA,3429.75,NA,NA
2023-07-16,NA,NA,NA,3429.75,NA,NA
2023-07-17,3429.75,3473,3425,3460.399902,3421.267334,817694
2023-07-18,3460,3523,3455.600098,3513.449951,3473.717285,962485
2023-07-19,3520,3530,3482.5,3514.649902,3474.903564,620289
2023-07-20,3510.050049,3535,3494.949951,3526,3486.125244,589848
2023-07-21,3535.949951,3537.949951,3505,3517.699951,3477.919434,857975
2023-07-22,NA,NA,NA,3517.699951,NA,NA
2023-07-23,NA,NA,NA,3517.699951,NA,NA
2023-07-24,3506,3568,3498.5,3543.699951,3503.625244,680246
2023-07-25,3547.899902,3547.899902,3350,3400.399902,3361.945801,2555630
2023-07-26,3399.850098,3413,3365,3373,3334.855713,959076
2023-07-27,3390,3414,3351,3369.399902,3331.296143,874078
2023-07-28,3375,3399,3364.5,3390.699951,3352.355469,553750
2023-07-29,NA,NA,NA,3390.699951,NA,NA
2023-07-30,NA,NA,NA,3390.699951,NA,NA
2023-07-31,3323.199951,3388,3323.149902,3377.350098,3339.156738,933890
2023-08-01,3372,3385,3338,3342.949951,3305.145508,698667
2023-08-02,3341.199951,3371.949951,3330.649902,3362.899902,3324.869873,857218
2023-08-03,3370,3379.949951,3317.949951,3336.350098,3298.620117,711067
2023-08-04,3338.149902,3373.300049,3323,3339.649902,3301.882813,519248
2023-08-05,NA,NA,NA,3339.649902,NA,NA
2023-08-06,NA,NA,NA,3339.649902,NA,NA
2023-08-07,3316.050049,3350,3316,3343,3305.195068,360358
2023-08-08,3343,3359.949951,3332.649902,3348.050049,3310.187988,500258
2023-08-09,3332.550049,3356.949951,3303,3331,3293.330566,643222
2023-08-10,3310,3320,3230,3237.899902,3201.283447,1253219
2023-08-11,3237.899902,3248.949951,3180,3185.350098,3149.327881,919023
2023-08-12,NA,NA,NA,3185.350098,NA,NA
2023-08-13,NA,NA,NA,3185.350098,NA,NA
2023-08-14,3185.350098,3209.899902,3152.25,3202.600098,3166.382813,815534
2023-08-15,NA,NA,NA,3202.600098,NA,NA
2023-08-16,3194.899902,3208.850098,3176.899902,3194.050049,3157.929443,597686
2023-08-17,3223.899902,3224,3162,3183.25,3147.251465,873392
2023-08-18,3174.899902,3185.5,3155,3163.550049,3127.774414,592652
2023-08-19,NA,NA,NA,3163.550049,NA,NA
2023-08-20,NA,NA,NA,3163.550049,NA,NA
2023-08-21,3159.899902,3187.5,3152.149902,3182.300049,3146.3125,353330
2023-08-22,3198.600098,3198.600098,3171,3179.699951,3143.741455,377068
2023-08-23,3186,3196,3165.25,3168.800049,3132.964844,370811
2023-08-24,3185,3232.899902,3170.899902,3225.600098,3189.122803,1167742
2023-08-25,3224.899902,3265,3216.199951,3259.300049,3222.441406,1363431
2023-08-26,NA,NA,NA,3259.300049,NA,NA
2023-08-27,NA,NA,NA,3259.300049,NA,NA
2023-08-28,3264.949951,3272,3231.050049,3259.699951,3222.836914,707315
2023-08-29,3261,3289,3255.050049,3285.699951,3248.542969,533163
2023-08-30,3301.300049,3302.850098,3276.399902,3294.699951,3257.440918,599080
2023-08-31,3300.050049,3302,3220,3256.100098,3219.277832,1601967
2023-09-01,3241.100098,3264.199951,3217.100098,3259.550049,3222.688721,650131
2023-09-02,NA,NA,NA,3259.550049,NA,NA
2023-09-03,NA,NA,NA,3259.550049,NA,NA
2023-09-04,3259.550049,3266.25,3216.100098,3235.550049,3198.960205,696213
2023-09-05,3245,3248.850098,3220,3223.300049,3186.848633,597022
2023-09-06,3209,3230,3195,3225.300049,3188.826172,754106
2023-09-07,3225.300049,3253.75,3201.25,3246.350098,3209.638184,923108
2023-09-08,3250.550049,3263.050049,3232,3238.050049,3201.431885,395918
2023-09-09,NA,NA,NA,3238.050049,NA,NA
2023-09-10,NA,NA,NA,3238.050049,NA,NA
2023-09-11,3242,3265,3242,3259.399902,3222.540283,359345
2023-09-12,3260,3279.800049,3243,3256.850098,3220.019287,554905
2023-09-13,3245,3284.649902,3225.300049,3277.75,3240.682861,880907
2023-09-14,3282,3294.199951,3223.25,3240.25,3203.606934,1102554
2023-09-15,3235,3240,3185,3196.649902,3160.499756,1568607
2023-09-16,NA,NA,NA,3196.649902,NA,NA
2023-09-17,NA,NA,NA,3196.649902,NA,NA
2023-09-18,3200,3229.899902,3190,3206.300049,3170.040771,673602
2023-09-19,NA,NA,NA,3206.300049,NA,NA
2023-09-20,3206.300049,3228,3195,3214.350098,3178,901084
2023-09-21,3210,3261.199951,3180.550049,3244.199951,3207.512207,845739
2023-09-22,3234.949951,3283.600098,3221.149902,3274.850098,3237.815674,896521
2023-09-23,NA,NA,NA,3274.850098,NA,NA
2023-09-24,NA,NA,NA,3274.850098,NA,NA
2023-09-25,3272.300049,3334.800049,3271.149902,3323.25,3285.668457,1422084
2023-09-26,3323,3324.899902,3260.350098,3292.800049,3255.562744,834560
2023-09-27,3288,3309,3271.699951,3301.800049,3264.460938,516326
2023-09-28,3281.800049,3289,3155,3170.350098,3134.497559,2104381
2023-09-29,3195,3195,3134,3161.050049,3125.30249,1550585
2023-09-30,NA,NA,NA,3161.050049,NA,NA
2023-10-01,NA,NA,NA,3161.050049,NA,NA
2023-10-02,NA,NA,NA,3161.050049,NA,NA
2023-10-03,3166.100098,3227.800049,3162,3166.850098,3131.037109,1219145
2023-10-04,3164.949951,3189,3151.350098,3169.899902,3134.052246,892584
2023-10-05,3210,3232.100098,3174.300049,3206.25,3169.991455,1002610
2023-10-06,3214.75,3217,3190,3195.75,3159.610107,814257
2023-10-07,NA,NA,NA,3195.75,NA,NA
2023-10-08,NA,NA,NA,3195.75,NA,NA
2023-10-09,3140.050049,3163,3132.699951,3152.800049,3117.145752,700012
2023-10-10,3150,3164.899902,3140.050049,3151.5,3115.860596,847367
2023-10-11,3169,3185,3152.050049,3163.899902,3128.120117,1025317
2023-10-12,3186,3188.5,3150.050049,3159.100098,3123.374756,992531
2023-10-13,3150,3172,3128.25,3148.800049,3113.191162,854688
2023-10-14,NA,NA,NA,3148.800049,NA,NA
2023-10-15,NA,NA,NA,3148.800049,NA,NA
2023-10-16,3124,3128,3096.100098,3112.050049,3076.856689,853011
2023-10-17,3137,3137,3091.800049,3113.550049,3078.3396,792640
2023-10-18,3110,3115.199951,3090,3096.449951,3061.432861,481985
2023-10-19,3087.699951,3110.899902,3076.100098,3101.800049,3066.722656,568124
2023-10-20,3092.5,3115.100098,3064.550049,3105.850098,3070.726807,711434
2023-10-21,NA,NA,NA,3105.850098,NA,NA
2023-10-22,NA,NA,NA,3105.850098,NA,NA
2023-10-23,3096.050049,3108.899902,3064,3072,3037.259521,374476
2023-10-24,NA,NA,NA,3072,NA,NA
2023-10-25,3093.399902,3108,3052,3060.800049,3026.186279,669290
2023-10-26,3051.100098,3055,2940,2960.300049,2926.822754,1834111
2023-10-27,2932.800049,2974.649902,2931,2955.149902,2921.730957,1708185
